month,state_name,contact_mode,age_group,gender,scam_category,amount_lost,reports,state
2025-10-01,Queensland,Text message,Unspecified,Male,Job and employment scams,0.0,1,QLD
2025-11-01,Queensland,Text message,Unspecified,Male,Job and employment scams,0.0,4,QLD
2025-05-01,Queensland,Text message,Unspecified,Male,Job and employment scams,0.0,5,QLD
2025-04-01,Queensland,Text message,Unspecified,Male,Job and employment scams,2614.0,5,QLD
2025-04-01,Queensland,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,2,QLD
2025-03-01,Queensland,Text message,Unspecified,Male,Job and employment scams,0.0,3,QLD
2025-02-01,Queensland,Text message,Unspecified,Male,Job and employment scams,0.0,1,QLD
2025-05-01,Queensland,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,1,QLD
2025-05-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,11,QLD
2025-02-01,Queensland,Text message,Unspecified,Female,Job and employment scams,2000.0,7,QLD
2025-04-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,7,QLD
2025-11-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,4,QLD
2025-10-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,4,QLD
2025-09-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,5,QLD
2025-07-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,10,QLD
2025-01-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,4,QLD
2025-06-01,Queensland,Text message,Unspecified,Female,Job and employment scams,0.0,13,QLD
2025-08-01,Queensland,Text message,Unspecified,Female,Job and employment scams,317.91,5,QLD
2025-03-01,Queensland,Text message,Unspecified,Female,Job and employment scams,150.0,4,QLD
2025-04-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,6,NSW
2025-02-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,2052.52,5,NSW
2025-08-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,6,NSW
2025-05-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,10,NSW
2025-10-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,6,NSW
2025-09-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,20000.0,5,NSW
2025-11-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,3,NSW
2025-03-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,5,NSW
2025-07-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,7,NSW
2025-06-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,15,NSW
2025-01-01,New South Wales,Text message,Unspecified,Male,Job and employment scams,0.0,1,NSW
2025-11-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,2,NSW
2025-07-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,4,NSW
2025-08-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,1,NSW
2025-04-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,2,NSW
2025-10-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,1,NSW
2025-03-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,1,NSW
2025-05-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,800.0,25,NSW
2025-07-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,195000.0,15,NSW
2025-10-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,0.0,9,NSW
2025-09-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,0.0,12,NSW
2025-04-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,0.0,8,NSW
2025-06-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,29287.3,36,NSW
2025-11-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,0.0,5,NSW
2025-08-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,0.0,6,NSW
2025-01-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,42000.0,5,NSW
2025-03-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,0.0,9,NSW
2025-02-01,New South Wales,Text message,Unspecified,Female,Job and employment scams,400.0,6,NSW
2025-01-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,8,Unspecified
2025-02-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,23,Unspecified
2025-03-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,29,Unspecified
2025-04-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,101.11,38,Unspecified
2025-05-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,130.0,56,Unspecified
2025-06-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,57,Unspecified
2025-07-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,21,Unspecified
2025-08-01,Victoria,Text message,Unspecified,Male,Job and employment scams,0.0,11,VIC
2025-06-01,Victoria,Text message,Unspecified,Male,Job and employment scams,50.0,15,VIC
2025-05-01,Victoria,Text message,Unspecified,Male,Job and employment scams,0.0,7,VIC
2025-09-01,Victoria,Text message,Unspecified,Male,Job and employment scams,11866.32,11,VIC
2025-03-01,Victoria,Text message,Unspecified,Male,Job and employment scams,1700.0,7,VIC
2025-04-01,Victoria,Text message,Unspecified,Male,Job and employment scams,0.0,8,VIC
2025-02-01,Victoria,Text message,Unspecified,Male,Job and employment scams,0.0,3,VIC
2025-07-01,Victoria,Text message,Unspecified,Male,Job and employment scams,0.0,8,VIC
2025-11-01,Victoria,Text message,Unspecified,Male,Job and employment scams,70000.0,5,VIC
2025-01-01,Victoria,Text message,Unspecified,Male,Job and employment scams,7000.0,3,VIC
2025-10-01,Victoria,Text message,Unspecified,Male,Job and employment scams,0.0,6,VIC
2025-01-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,5,VIC
2025-06-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,3,VIC
2025-07-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,2,VIC
2025-04-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,1,VIC
2025-09-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,1,VIC
2025-03-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Job and employment scams,0.0,1,VIC
2025-06-01,Victoria,Text message,Unspecified,Female,Job and employment scams,0.0,28,VIC
2025-08-01,Victoria,Text message,Unspecified,Female,Job and employment scams,0.0,16,VIC
2025-10-01,Victoria,Text message,Unspecified,Female,Job and employment scams,0.0,8,VIC
2025-07-01,Victoria,Text message,Unspecified,Female,Job and employment scams,2027.0,14,VIC
2025-05-01,Victoria,Text message,Unspecified,Female,Job and employment scams,2805.0,19,VIC
2025-03-01,Victoria,Text message,Unspecified,Female,Job and employment scams,0.0,11,VIC
2025-09-01,Victoria,Text message,Unspecified,Female,Job and employment scams,0.0,10,VIC
2025-11-01,Victoria,Text message,Unspecified,Female,Job and employment scams,0.0,5,VIC
2025-04-01,Victoria,Text message,Unspecified,Female,Job and employment scams,88000.0,8,VIC
2025-01-01,Victoria,Text message,Unspecified,Female,Job and employment scams,56000.0,7,VIC
2025-02-01,Victoria,Text message,Unspecified,Female,Job and employment scams,0.0,12,VIC
2025-07-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,1,VIC
2025-08-01,Tasmania,Text message,Unspecified,Female,Investment scams,0.0,1,TAS
2025-05-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,1,VIC
2025-03-01,Western Australia,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,1,WA
2025-06-01,South Australia,Text message,Unspecified,Female,Investment scams,0.0,1,SA
2025-04-01,New South Wales,Text message,Unspecified,Female,Investment scams,0.0,2,NSW
2025-03-01,Western Australia,Text message,Unspecified,Female,Investment scams,0.0,2,WA
2025-05-01,New South Wales,Text message,Unspecified,Female,Investment scams,0.0,1,NSW
2025-01-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,7,Unspecified
2025-02-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,2,Unspecified
2025-03-01,New South Wales,Text message,Unspecified,Female,Investment scams,287.88,3,NSW
2025-09-01,Queensland,Text message,Unspecified,Female,Investment scams,0.0,1,QLD
2025-01-01,Western Australia,Text message,Unspecified,Female,Investment scams,0.0,1,WA
2025-06-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,5,Unspecified
2025-03-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,1,NSW
2025-03-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,14,Unspecified
2025-04-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,3,Unspecified
2025-02-01,Queensland,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,1,QLD
2025-07-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,3,Unspecified
2025-10-01,Queensland,Text message,Unspecified,Female,Investment scams,0.0,1,QLD
2025-03-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,1,VIC
2025-03-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,2,VIC
2025-03-01,Queensland,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,1,QLD
2025-04-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,1,VIC
2025-06-01,New South Wales,Text message,Unspecified,Female,Investment scams,600.0,3,NSW
2025-04-01,Queensland,Text message,Unspecified,Female,Investment scams,184527.99,2,QLD
2025-07-01,Queensland,Text message,Unspecified,Female,Investment scams,0.0,1,QLD
2025-09-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,2,VIC
2025-11-01,New South Wales,Text message,Unspecified,Female,Investment scams,0.0,1,NSW
2025-01-01,Queensland,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,1,QLD
2025-03-01,Queensland,Text message,Unspecified,Female,Investment scams,0.0,1,QLD
2025-10-01,Victoria,Text message,Unspecified,Female,Investment scams,100000.0,3,VIC
2025-07-01,New South Wales,Text message,Unspecified,Female,Investment scams,300.0,2,NSW
2025-11-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,1,VIC
2025-05-01,Unspecified,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,3,Unspecified
2025-11-01,Queensland,Text message,Unspecified,Female,Investment scams,0.0,1,QLD
2025-06-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,1,VIC
2025-02-01,New South Wales,Text message,Unspecified,Female,Investment scams,0.0,1,NSW
2025-01-01,Victoria,Text message,Unspecified,Female,Investment scams,0.0,2,VIC
2025-02-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,700.0,2,NSW
2025-06-01,Western Australia,Text message,Unspecified,Female,Investment scams,0.0,1,WA
2025-11-01,Australian Capital Territory,Text message,Unspecified,Female,Investment scams,0.0,1,ACT
2025-06-01,New South Wales,Text message,65 and over,X (Indeterminate/Intersex/Unspecified),Investment scams,0.0,1,NSW
2025-08-01,Victoria,Text message,35 - 44,Female,Investment scams,0.0,1,VIC
2025-03-01,Victoria,Text message,25 - 34,Female,Investment scams,0.0,1,VIC
2025-04-01,Victoria,Text message,65 and over,Female,Investment scams,0.0,1,VIC
2025-03-01,South Australia,Text message,35 - 44,Female,Investment scams,0.0,1,SA
2025-03-01,New South Wales,Text message,55 - 64,Female,Investment scams,0.0,1,NSW
2025-03-01,New South Wales,Text message,45 - 54,Female,Investment scams,0.0,2,NSW
2025-03-01,South Australia,Text message,65 and over,Female,Investment scams,0.0,2,SA
2025-06-01,Victoria,Text message,65 and over,Female,Investment scams,0.0,1,VIC
2025-08-01,Victoria,Text message,18 - 24,Female,Investment scams,0.0,1,VIC
2025-03-01,Northern Territory,Text message,55 - 64,Female,Investment scams,0.0,1,NT
2025-07-01,Victoria,Text message,45 - 54,Female,Investment scams,0.0,1,VIC
2025-11-01,Australian Capital Territory,Text message,18 - 24,Female,Investment scams,0.0,1,ACT
2025-03-01,New South Wales,Text message,35 - 44,Female,Investment scams,20000.0,3,NSW
2025-03-01,New South Wales,Text message,65 and over,Female,Investment scams,0.0,1,NSW
2025-08-01,Queensland,Text message,55 - 64,Female,Investment scams,0.0,1,QLD
2025-03-01,Australian Capital Territory,Text message,65 and over,Female,Investment scams,0.0,1,ACT
2025-03-01,New South Wales,Text message,25 - 34,Female,Investment scams,0.0,3,NSW
2025-05-01,Northern Territory,Text message,25 - 34,Female,Investment scams,0.0,1,NT
2025-06-01,South Australia,Text message,25 - 34,Female,Investment scams,0.0,1,SA
2025-10-01,South Australia,Text message,35 - 44,Female,Investment scams,0.0,1,SA
2025-10-01,Queensland,Text message,45 - 54,Female,Investment scams,0.0,1,QLD
2025-01-01,New South Wales,Text message,55 - 64,Female,Investment scams,0.0,1,NSW
2025-01-01,Outside of Australia,Text message,35 - 44,Female,Investment scams,0.0,1,Outside of Australia
2025-09-01,New South Wales,Text message,35 - 44,Female,Investment scams,0.0,1,NSW
2025-03-01,Queensland,Text message,65 and over,Female,Investment scams,0.0,2,QLD
2025-03-01,Tasmania,Text message,65 and over,Female,Investment scams,0.0,2,TAS
2025-06-01,New South Wales,Text message,65 and over,Female,Investment scams,0.0,1,NSW
2025-07-01,New South Wales,Text message,65 and over,Female,Investment scams,0.0,2,NSW
2025-07-01,Western Australia,Text message,55 - 64,Female,Investment scams,0.0,1,WA
2025-03-01,Queensland,Text message,45 - 54,Female,Investment scams,0.0,1,QLD
2025-03-01,Victoria,Text message,55 - 64,Female,Investment scams,0.0,1,VIC
2025-11-01,Victoria,Text message,25 - 34,Female,Investment scams,0.0,1,VIC
2025-04-01,Western Australia,Text message,35 - 44,Female,Investment scams,0.0,1,WA
2025-02-01,Queensland,Text message,45 - 54,Female,Investment scams,0.0,1,QLD
2025-04-01,New South Wales,Text message,65 and over,Female,Investment scams,0.0,1,NSW
2025-06-01,New South Wales,Text message,45 - 54,Female,Investment scams,0.0,2,NSW
2025-06-01,Queensland,Text message,55 - 64,Female,Investment scams,0.0,1,QLD
2025-03-01,Victoria,Text message,45 - 54,Female,Investment scams,0.0,1,VIC
